date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:46:15	506533/506533	---M--	200	added ('OK')	application/pdf	etag:%227baa5-62903363d32c8%22	https://www.dhs.gov/sites/default/files/2024-12/ls-2020-011253-ita-final_-_508_compliant.pdf	D:/websites/dhs.gov/www.dhs.gov/sites/default/files/2024-12/ls-2020-011253-ita-final_-_508_compliant.pdf	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:15	586130/586130	---M--	200	added ('OK')	application/pdf	etag:%228f192-5ac4eea671b1b%22	https://www.dhs.gov/sites/default/files/publications/ls-2020-011253-jpn-final_-_508_compliant.pdf	D:/websites/dhs.gov/www.dhs.gov/sites/default/files/publications/ls-2020-011253-jpn-final_-_508_compliant.pdf	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:15	553083/553083	---M--	200	added ('OK')	application/pdf	etag:%228707b-5ac4eec7b7ea0%22	https://www.dhs.gov/sites/default/files/publications/ls-2020-011253-por-final_-_508_compliant.pdf	D:/websites/dhs.gov/www.dhs.gov/sites/default/files/publications/ls-2020-011253-por-final_-_508_compliant.pdf	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:16	497003/497003	---M--	200	added ('OK')	application/pdf	etag:%227956b-5ac4ef0e20e5c%22	https://www.dhs.gov/sites/default/files/publications/ls-2020-011253-spa-final_-_508_compliant.pdf	D:/websites/dhs.gov/www.dhs.gov/sites/default/files/publications/ls-2020-011253-spa-final_-_508_compliant.pdf	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:16	415/415	---M-Z	200	added ('OK')	image/svg+xml	etag:%2219f-6201d9e110312%22	https://www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/facebook.svg	D:/websites/dhs.gov/www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/facebook.svg	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:16	305/305	---M-Z	200	added ('OK')	image/svg+xml	etag:%22131-6201ca318eb90%22	https://www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/x.svg	D:/websites/dhs.gov/www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/x.svg	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:16	2688/2688	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a80-6201ca318eb90%22	https://www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/youtube.svg	D:/websites/dhs.gov/www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/youtube.svg	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:16	766/766	---M-Z	200	added ('OK')	image/svg+xml	etag:%222fe-6201e73c287df%22	https://www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/flickr.svg	D:/websites/dhs.gov/www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/flickr.svg	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:17	1455/1455	---M-Z	200	added ('OK')	image/svg+xml	etag:%225af-6201e73c287df%22	https://www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/instagram.svg	D:/websites/dhs.gov/www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/instagram.svg	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:17	784/784	---M-Z	200	added ('OK')	image/svg+xml	etag:%22310-6201e73c28bc7%22	https://www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/linkedin.svg	D:/websites/dhs.gov/www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/linkedin.svg	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:17	860/860	---M-Z	200	added ('OK')	image/svg+xml	etag:%2235c-6201e73c287df%22	https://www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/email.svg	D:/websites/dhs.gov/www.dhs.gov/themes/custom/dhs_uswds/img/social-icons/email.svg	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:17	36069/36069	---M-Z	200	added ('OK')	image/svg+xml	etag:%228ce5-6201d9e113daa%22	https://www.dhs.gov/themes/custom/dhs_uswds/logo.svg	D:/websites/dhs.gov/www.dhs.gov/themes/custom/dhs_uswds/logo.svg	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:18	87533/87533	---M-Z	200	added ('OK')	application/javascript	etag:%22155ed-61ff62b3068cf%22	https://www.dhs.gov/core/assets/vendor/jquery/jquery.min.js?v=3.7.1	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery/jquery.mind734.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:18	1357/1357	---M-Z	200	added ('OK')	application/javascript	etag:%2254d-61f5db350c124%22	https://www.dhs.gov/core/assets/vendor/once/once.min.js?v=1.0.1	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/once/once.minf700.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:18	691/691	---M-Z	200	added ('OK')	application/javascript	etag:%222b3-61ff62b34ba48%22	https://www.dhs.gov/core/misc/drupalSettingsLoader.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/drupalSettingsLoader1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:18	21057/21057	---M-Z	200	added ('OK')	application/javascript	etag:%225241-62fc09c857cf5%22	https://www.dhs.gov/core/misc/drupal.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/drupal1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:18	960/960	---M-Z	200	added ('OK')	application/javascript	etag:%223c0-61f5db3555504%22	https://www.dhs.gov/core/misc/drupal.init.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/drupal.init1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:19	208/208	---M-Z	200	added ('OK')	application/javascript	etag:%22d0-62fc3017b745c%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/version-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/version-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:19	469/469	---M-Z	200	added ('OK')	application/javascript	etag:%221d5-62fc1e3f3fb19%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/data-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/data-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:19	657/657	---M-Z	200	added ('OK')	application/javascript	etag:%22291-62fc3017b6c8c%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/disable-selection-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/disable-selection-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:19	627/627	---M-Z	200	added ('OK')	application/javascript	etag:%22273-62fc09c81910c%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/jquery-patch-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/jquery-patch-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:20	728/728	---M-Z	200	added ('OK')	application/javascript	etag:%222d8-630111d4e725e%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/scroll-parent-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/scroll-parent-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:20	596/596	---M-Z	200	added ('OK')	application/javascript	etag:%22254-62fc1e3f3ff01%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/unique-id-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/unique-id-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:20	908/908	---M-Z	200	added ('OK')	application/javascript	etag:%2238c-62fc3017b7074%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/focusable-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/focusable-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:20	528/528	---M-Z	200	added ('OK')	application/javascript	etag:%22210-630111d4e725e%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/keycode-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/keycode-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:21	502/502	---M-Z	200	added ('OK')	application/javascript	etag:%221f6-61ff62b3045a7%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/plugin-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/plugin-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:21	8710/8710	---M-Z	200	added ('OK')	application/javascript	etag:%222206-630111d4e7646%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/widget-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/widget-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:21	724/724	---M-Z	200	added ('OK')	application/javascript	etag:%222d4-62fc10603c4f6%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/labels-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/labels-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:21	4508/4508	---M-Z	200	added ('OK')	application/javascript	etag:%22119c-62fc10603f7be%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/controlgroup-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/controlgroup-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:21	1092/1092	---M-Z	200	added ('OK')	application/javascript	etag:%22444-62fc1e3f3fb19%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/form-reset-mixin-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/form-reset-mixin-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:22	3352/3352	---M-Z	200	added ('OK')	application/javascript	etag:%22d18-630111d4e8db5%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/mouse-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/mouse-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:22	4422/4422	---M-Z	200	added ('OK')	application/javascript	etag:%221146-630111d4e7e15%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/checkboxradio-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/checkboxradio-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:22	18494/18494	---M-Z	200	added ('OK')	application/javascript	etag:%22483e-630111d4e85e5%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/draggable-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/draggable-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:22	19549/19549	---M-Z	200	added ('OK')	application/javascript	etag:%224c5d-62fc10604075e%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/resizable-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/resizable-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:23	6237/6237	---M-Z	200	added ('OK')	application/javascript	etag:%22185d-62fc1e3f402e9%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/button-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/button-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:23	13300/13300	---M-Z	200	added ('OK')	application/javascript	etag:%2233f4-62fc3017b7c2c%22	https://www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/dialog-min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/jquery.ui/ui/widgets/dialog-min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:23	6054/6054	---M-Z	200	added ('OK')	application/javascript	etag:%2217a6-62002843c2585%22	https://www.dhs.gov/core/assets/vendor/tabbable/index.umd.min.js?v=6.2.0	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/tabbable/index.umd.min0559.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:23	3954/3954	---M-Z	200	added ('OK')	application/javascript	etag:%22f72-62ffda14c71dc%22	https://www.dhs.gov/core/assets/vendor/tua-body-scroll-lock/tua-bsl.umd.min.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/tua-body-scroll-lock/tua-bsl.umd.min1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:23	4112/4112	---M-Z	200	added ('OK')	application/javascript	etag:%221010-61f5db3d9bf76%22	https://www.dhs.gov/modules/contrib/ckeditor_accordion/js/accordion.frontend.min.js?st2xsw	D:/websites/dhs.gov/www.dhs.gov/modules/contrib/ckeditor_accordion/js/accordion.frontend.min19bc.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:24	41927/41927	---M-Z	200	added ('OK')	application/javascript	etag:%22a3c7-62fc1e3f59d12%22	https://www.dhs.gov/core/misc/jquery.form.js?v=4.3.0	D:/websites/dhs.gov/www.dhs.gov/core/misc/jquery.forme0a5.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:24	5269/5269	---M-Z	200	added ('OK')	application/javascript	etag:%221495-61ff720ca0d80%22	https://www.dhs.gov/core/misc/progress.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/progress1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:24	1830/1830	---M-Z	200	added ('OK')	application/javascript	etag:%22726-62fb39d990613%22	https://www.dhs.gov/core/assets/vendor/loadjs/loadjs.min.js?v=4.3.0	D:/websites/dhs.gov/www.dhs.gov/core/assets/vendor/loadjs/loadjs.mine0a5.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:24	1488/1488	---M-Z	200	added ('OK')	application/javascript	etag:%225d0-61ff7da29d8cf%22	https://www.dhs.gov/core/misc/debounce.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/debounce1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:25	4306/4306	---M-Z	200	added ('OK')	application/javascript	etag:%2210d2-62fc106066ca7%22	https://www.dhs.gov/core/misc/announce.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/announce1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:25	8446/8446	---M-Z	200	added ('OK')	application/javascript	etag:%2220fe-62fc09c8584c5%22	https://www.dhs.gov/core/misc/message.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/message1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:25	67094/67094	---M-Z	200	added ('OK')	application/javascript	etag:%2210616-62fc1e3f59542%22	https://www.dhs.gov/core/misc/ajax.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/ajax1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:25	297/297	---M-Z	200	added ('OK')	application/javascript	etag:%22129-61ff62b8b6daa%22	https://www.dhs.gov/themes/contrib/stable/js/ajax.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/themes/contrib/stable/js/ajax1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:25	8053/8053	---M-Z	200	added ('OK')	application/javascript	etag:%221f75-61ff7da29e09f%22	https://www.dhs.gov/core/misc/displace.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/displace1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:26	506/506	---M-Z	200	added ('OK')	application/javascript	etag:%221fa-61f5db355782c%22	https://www.dhs.gov/core/misc/jquery.tabbable.shim.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/jquery.tabbable.shim1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:26	22513/22513	---M-Z	200	added ('OK')	application/javascript	etag:%2257f1-62fc1e3f5a0fa%22	https://www.dhs.gov/core/misc/position.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/position1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:26	1358/1358	---M-Z	200	added ('OK')	application/javascript	etag:%2254e-63026ece828ce%22	https://www.dhs.gov/core/misc/dialog/dialog-deprecation.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/dialog/dialog-deprecation1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:26	3521/3521	---M-Z	200	added ('OK')	application/javascript	etag:%22dc1-62fc1e3f5992a%22	https://www.dhs.gov/core/misc/dialog/dialog.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/dialog/dialog1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:26	4283/4283	---M-Z	200	added ('OK')	application/javascript	etag:%2210bb-630111d512d93%22	https://www.dhs.gov/core/misc/dialog/dialog.position.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/dialog/dialog.position1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:27	2319/2319	---M-Z	200	added ('OK')	application/javascript	etag:%2290f-61f5db355494c%22	https://www.dhs.gov/core/misc/dialog/dialog.jquery-ui.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/dialog/dialog.jquery-ui1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:27	849/849	---M-Z	200	added ('OK')	application/javascript	etag:%22351-61ff62b368f08%22	https://www.dhs.gov/core/modules/ckeditor5/js/ckeditor5.dialog.fix.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/modules/ckeditor5/js/ckeditor5.dialog.fix1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:27	10315/10315	---M-Z	200	added ('OK')	application/javascript	etag:%22284b-62ffda14dd93d%22	https://www.dhs.gov/core/misc/dialog/dialog.ajax.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/dialog/dialog.ajax1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:27	23322/23322	---M-Z	200	added ('OK')	application/javascript	etag:%225b1a-62fb39d9b09b3%22	https://www.dhs.gov/core/misc/states.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/core/misc/states1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:27	1791/1791	---M-Z	200	added ('OK')	application/javascript	etag:%226ff-61ff98fc45c45%22	https://www.dhs.gov/profiles/dhsd8_gov/modules/custom/dhs_core/js/dhs_anchor_accordion_links.js?v=1.x	D:/websites/dhs.gov/www.dhs.gov/profiles/dhsd8_gov/modules/custom/dhs_core/js/dhs_anchor_accordion_linksa0fc.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:28	563/563	---M-Z	200	added ('OK')	application/javascript	etag:%22233-61f5db4671329%22	https://www.dhs.gov/themes/custom/dhs_uswds/assets/uswds/js/uswds-init.js?v=3.0.2	D:/websites/dhs.gov/www.dhs.gov/themes/custom/dhs_uswds/assets/uswds/js/uswds-init994f.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:28	87258/87258	---M-Z	200	added ('OK')	application/javascript	etag:%22154da-61f5db467b739%22	https://www.dhs.gov/themes/custom/dhs_uswds/assets/uswds/js/uswds.min.js?v=3.0.2	D:/websites/dhs.gov/www.dhs.gov/themes/custom/dhs_uswds/assets/uswds/js/uswds.min994f.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:28	89368/89368	---M-Z	200	added ('OK')	application/javascript	etag:%2215d18-61f5db3cabf9e%22	https://www.dhs.gov/libraries/slick-carousel/slick/slick.js?v=1.0.1	D:/websites/dhs.gov/www.dhs.gov/libraries/slick-carousel/slick/slickf700.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:28	1320/1320	---M-Z	200	added ('OK')	application/javascript	etag:%22528-61f5db452f6b8%22	https://www.dhs.gov/profiles/dhsd8_gov/themes/custom/dhs_uswds_subtheme/js/aplayer-accordion.js?v=1.0.1	D:/websites/dhs.gov/www.dhs.gov/profiles/dhsd8_gov/themes/custom/dhs_uswds_subtheme/js/aplayer-accordionf700.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:29	5302/5302	---M-Z	200	added ('OK')	application/javascript	etag:%2214b6-61f5db452f2d0%22	https://www.dhs.gov/profiles/dhsd8_gov/themes/custom/dhs_uswds_subtheme/js/accordion-expand-all.js?v=1.0.1	D:/websites/dhs.gov/www.dhs.gov/profiles/dhsd8_gov/themes/custom/dhs_uswds_subtheme/js/accordion-expand-allf700.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:29	4512/4512	---M-Z	200	added ('OK')	application/javascript	etag:%2211a0-61f5db4534ca8%22	https://www.dhs.gov/profiles/dhsd8_gov/themes/custom/dhs_uswds_subtheme/js/meetselva-attrchange/js/attrchange.js?v=1.0.1	D:/websites/dhs.gov/www.dhs.gov/profiles/dhsd8_gov/themes/custom/dhs_uswds_subtheme/js/meetselva-attrchange/js/attrchangef700.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:29	1909/1909	---M-Z	200	added ('OK')	application/javascript	etag:%22775-61f5db4534ca8%22	https://www.dhs.gov/profiles/dhsd8_gov/themes/custom/dhs_uswds_subtheme/js/sidebar-menu.js?v=1.0.1	D:/websites/dhs.gov/www.dhs.gov/profiles/dhsd8_gov/themes/custom/dhs_uswds_subtheme/js/sidebar-menuf700.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:29	2809/2809	---M-Z	200	added ('OK')	application/javascript	etag:%22af9-62fc3019c1fad%22	https://www.dhs.gov/profiles/dhsd8_gov/themes/custom/dhs_uswds_subtheme/js/general.js?v=1.0.1	D:/websites/dhs.gov/www.dhs.gov/profiles/dhsd8_gov/themes/custom/dhs_uswds_subtheme/js/generalf700.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:29	895/895	---M-Z	200	added ('OK')	application/javascript	etag:%2237f-61ffb3ca20129%22	https://www.dhs.gov/profiles/dhsd8_gov/themes/custom/dhs_uswds_subtheme/js/opensearch_menu_tabs.js?v=1.0.1	D:/websites/dhs.gov/www.dhs.gov/profiles/dhsd8_gov/themes/custom/dhs_uswds_subtheme/js/opensearch_menu_tabsf700.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:30	35792/35792	---M-Z	200	added ('OK')	application/javascript	etag:%22948cf9a677e37e29e16d03dcabad45f6%22	https://siteimproveanalytics.com/js/siteanalyze_6025116.js	D:/websites/dhs.gov/siteimproveanalytics.com/js/siteanalyze_6025116.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:30	1681/1681	---M-Z	200	added ('OK')	application/javascript	etag:W/%22691-nsW9ygnrEUkpEGcvy0hZTQTrY68%22	https://cdn.jsdelivr.net/npm/js-cookie@3.0.1/dist/js.cookie.min.js	D:/websites/dhs.gov/cdn.jsdelivr.net/npm/js-cookie@3.0.1/dist/js.cookie.min.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:31	230529/230529	---M-Z	200	added ('OK')	application/javascript	etag:%2238481-61f5db3cef9a6%22	https://www.dhs.gov/modules/contrib/ableplayer/js/ableplayer.min.js?v=4.4.1	D:/websites/dhs.gov/www.dhs.gov/modules/contrib/ableplayer/js/ableplayer.min324a.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:31	385/385	---M-Z	200	added ('OK')	application/javascript	etag:%22181-61f5db3e1453e%22	https://www.dhs.gov/modules/contrib/emerald_client/js/emerald.ableplayer.js?st2xsw	D:/websites/dhs.gov/www.dhs.gov/modules/contrib/emerald_client/js/emerald.ableplayer19bc.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:31	13233/13233	---M-Z	200	added ('OK')	application/javascript	etag:%2233b1-61f5db3e50dff%22	https://www.dhs.gov/modules/contrib/extlink/extlink.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/modules/contrib/extlink/extlink1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:32	16341/16341	---M-Z	200	added ('OK')	application/javascript	etag:%223fd5-61ffd86f07acd%22	https://www.dhs.gov/profiles/dhsd8_gov/modules/contrib/extlink_extra/js/extlink_extra.js?st2xsw	D:/websites/dhs.gov/www.dhs.gov/profiles/dhsd8_gov/modules/contrib/extlink_extra/js/extlink_extra19bc.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:32	6908/6908	---M-Z	200	added ('OK')	application/javascript	etag:%221afc-62fc1e40d3817%22	https://www.dhs.gov/modules/contrib/google_analytics/js/google_analytics.js?v=10.4.3	D:/websites/dhs.gov/www.dhs.gov/modules/contrib/google_analytics/js/google_analytics1448.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:32	1406/1406	---M-Z	200	added ('OK')	application/javascript	etag:%2257e-62fc09cad9e6e%22	https://www.dhs.gov/modules/contrib/uswds_ckeditor_integration/js/aftermarket/uswds_accordion.js?st2xsw	D:/websites/dhs.gov/www.dhs.gov/modules/contrib/uswds_ckeditor_integration/js/aftermarket/uswds_accordion19bc.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:32	3701/3701	---M-Z	200	added ('OK')	application/javascript	etag:%22e75-62ffda173d7dd%22	https://www.dhs.gov/modules/custom/wcm_survey/js/jquery.cookie.js?v=1.x	D:/websites/dhs.gov/www.dhs.gov/modules/custom/wcm_survey/js/jquery.cookiea0fc.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:32	8104/8104	---M-Z	200	added ('OK')	application/javascript	etag:%221fa8-61ff7da641aef%22	https://www.dhs.gov/modules/custom/wcm_survey/js/json3.min.js?v=1.x	D:/websites/dhs.gov/www.dhs.gov/modules/custom/wcm_survey/js/json3.mina0fc.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:33	13508/13508	---M-Z	200	added ('OK')	application/javascript	etag:%2234c4-61f5db4357bd8%22	https://www.dhs.gov/modules/custom/wcm_survey/js/wcm_survey.js?v=1.x	D:/websites/dhs.gov/www.dhs.gov/modules/custom/wcm_survey/js/wcm_surveya0fc.js	(from https://www.dhs.gov/publication/dhs-language-access-plans)
16:46:33	1275/1275	---M--	200	added ('OK')	image/gif	etag:%224fb-620000713f1a0%22	https://www.dhs.gov/themes/contrib/stable/images/core/throbber-active.gif	D:/websites/dhs.gov/www.dhs.gov/themes/contrib/stable/images/core/throbber-active.gif	(from https://www.dhs.gov/themes/contrib/stable/css/core/components/ajax-progress.module.css?st2xsw)
